place_id,지점명,누적_리뷰수,월평균_리뷰수,일평균_리뷰수,브랜드,분석기준,분석개월수
2028586634,중동점,15,1.25,0.0410958904109589,역전할머니,최근 1년 누적 리뷰수 기준,12
1288163025,,37,3.0833333333333335,0.10136986301369863,역전할머니,최근 1년 누적 리뷰수 기준,12
1461483346,,284,23.666666666666668,0.7780821917808219,역전할머니,최근 1년 누적 리뷰수 기준,12
1386930975,호평점,260,21.666666666666668,0.7123287671232876,역전할머니,최근 1년 누적 리뷰수 기준,12
1475895833,구청점,17,1.4166666666666667,0.04657534246575343,역전할머니,최근 1년 누적 리뷰수 기준,12
1151781076,군포당정점,5,0.4166666666666667,0.0136986301369863,역전할머니,최근 1년 누적 리뷰수 기준,12
1192310932,신도시점,168,14.0,0.4602739726027397,역전할머니,최근 1년 누적 리뷰수 기준,12
1985336624,수원매탄점,116,9.666666666666666,0.3178082191780822,역전할머니,최근 1년 누적 리뷰수 기준,12
1212647341,로데오점,248,20.666666666666668,0.6794520547945205,역전할머니,최근 1년 누적 리뷰수 기준,12
1229628998,박달점,180,15.0,0.4931506849315068,역전할머니,최근 1년 누적 리뷰수 기준,12
1164737192,곡반정점,131,10.916666666666666,0.3589041095890411,역전할머니,최근 1년 누적 리뷰수 기준,12
1429059026,고잔점,280,23.333333333333332,0.7671232876712328,역전할머니,최근 1년 누적 리뷰수 기준,12
1341070762,,4,0.3333333333333333,0.010958904109589041,역전할머니,최근 1년 누적 리뷰수 기준,12
1675941778,,22,1.8333333333333333,0.06027397260273973,역전할머니,최근 1년 누적 리뷰수 기준,12
1539758577,호수공원점,305,25.416666666666668,0.8356164383561644,역전할머니,최근 1년 누적 리뷰수 기준,12
1130662963,,513,42.75,1.4054794520547946,역전할머니,최근 1년 누적 리뷰수 기준,12
1152966956,,61,5.083333333333333,0.16712328767123288,역전할머니,최근 1년 누적 리뷰수 기준,12
1855730149,,205,17.083333333333332,0.5616438356164384,역전할머니,최근 1년 누적 리뷰수 기준,12
1934587126,광장점,243,20.25,0.6657534246575343,역전할머니,최근 1년 누적 리뷰수 기준,12
1563654697,신도시점,438,36.5,1.2,역전할머니,최근 1년 누적 리뷰수 기준,12
1095843436,,91,7.583333333333333,0.2493150684931507,역전할머니,최근 1년 누적 리뷰수 기준,12
1718262211,,62,5.166666666666667,0.16986301369863013,역전할머니,최근 1년 누적 리뷰수 기준,12
1221164706,수원역점,425,35.416666666666664,1.1643835616438356,역전할머니,최근 1년 누적 리뷰수 기준,12
1671462839,,180,15.0,0.4931506849315068,역전할머니,최근 1년 누적 리뷰수 기준,12
1140050388,소하점,184,15.333333333333334,0.5041095890410959,역전할머니,최근 1년 누적 리뷰수 기준,12
1827234611,,329,27.416666666666668,0.9013698630136986,역전할머니,최근 1년 누적 리뷰수 기준,12
1003306910,금오점,232,19.333333333333332,0.6356164383561644,역전할머니,최근 1년 누적 리뷰수 기준,12
1401517138,와동점,86,7.166666666666667,0.2356164383561644,역전할머니,최근 1년 누적 리뷰수 기준,12
1496785057,,155,12.916666666666666,0.4246575342465753,역전할머니,최근 1년 누적 리뷰수 기준,12
1316989193,오포점,108,9.0,0.2958904109589041,역전할머니,최근 1년 누적 리뷰수 기준,12
1528813980,,9,0.75,0.024657534246575342,역전할머니,최근 1년 누적 리뷰수 기준,12
1529376857,지행점,164,13.666666666666666,0.44931506849315067,역전할머니,최근 1년 누적 리뷰수 기준,12
1306011169,,31,2.5833333333333335,0.08493150684931507,역전할머니,최근 1년 누적 리뷰수 기준,12
1350593533,중앙점,211,17.583333333333332,0.5780821917808219,역전할머니,최근 1년 누적 리뷰수 기준,12
1185584557,소사점,80,6.666666666666667,0.2191780821917808,역전할머니,최근 1년 누적 리뷰수 기준,12
1728053017,,28,2.3333333333333335,0.07671232876712329,역전할머니,최근 1년 누적 리뷰수 기준,12
1934619685,,4,0.3333333333333333,0.010958904109589041,역전할머니,최근 1년 누적 리뷰수 기준,12
1667394356,양벌점,14,1.1666666666666667,0.038356164383561646,역전할머니,최근 1년 누적 리뷰수 기준,12
1166525407,,66,5.5,0.18082191780821918,역전할머니,최근 1년 누적 리뷰수 기준,12
