place_id,월평균_리뷰수_log,요리주점_밀도,요리주점_밀도_log,brand_type,요리주점_존재
1756212678,2.818398258271076,0.1626677511183407,0.1507171501061191,경쟁사,1
1491229549,2.9400433676934026,0.2010338885697875,0.1831827596604445,경쟁사,1
1083611120,2.7024791560527546,0.2446483180428134,0.2188530145453415,경쟁사,1
1883733660,2.310883895808741,0.2446483180428134,0.2188530145453415,경쟁사,1
1686744583,3.4446824936018943,0.1033057851239669,0.098310932243563,경쟁사,1
1007235152,2.3191143949452564,0.0914494741655235,0.0875066056620622,경쟁사,1
1875677589,3.251665647691192,0.1447701773434672,0.1352038983822323,경쟁사,1
1081996780,3.232121051618221,0.0638705556738343,0.0619137253172098,경쟁사,1
1431943565,2.842969519001581,0.251004016064257,0.2239464417628001,경쟁사,1
1394095183,1.777773227253315,0.2304147465437788,0.2073513048597899,경쟁사,1
1925263470,2.268683541318364,0.0968523002421307,0.0924445325220012,경쟁사,1
1125401397,2.751535313041949,0.0968523002421307,0.0924445325220012,경쟁사,1
1840210126,3.2088254890146994,0.2304147465437788,0.2073513048597899,경쟁사,1
1708276745,2.120263536200091,0.2443991853360488,0.2186528313770746,경쟁사,1
2006884314,2.538973871058276,0.0759301442672741,0.0731855379473993,경쟁사,1
1219066886,3.212186836717404,0.2485089463220675,0.2219499963684593,경쟁사,1
1918585793,2.4054424784337534,0.0759301442672741,0.0731855379473993,경쟁사,1
